OTU ID,RDYS_1,RDYS_2,RDYS_3,RDYS_4,RDYS_5
ASV_50468,0,0,0,0,0
ASV_50469,0,0,0,0,0
ASV_50470,0,0,0,0,0
ASV_50471,0,0,0,0,0
ASV_50472,0,0,0,0,0
ASV_50474,0,0,0,0,0
ASV_50475,0,0,0,0,0
ASV_50476,0,0,0,0,0
ASV_50479,0,0,0,0,0
ASV_50480,0,0,0,0,0
ASV_50483,0,0,0,12,0
ASV_50484,0,0,0,0,0
ASV_50485,0,0,0,0,0
ASV_50486,0,0,0,0,0
ASV_50487,0,0,0,0,0
ASV_50488,0,0,0,0,0
ASV_50489,0,0,0,0,0
ASV_50490,0,0,0,0,0
ASV_50491,0,4,0,0,0
ASV_50492,0,0,0,0,0
ASV_50493,0,0,0,0,0
ASV_50494,0,0,0,0,0
ASV_50495,0,0,0,0,0
ASV_50497,0,0,0,0,0
ASV_50498,0,0,0,0,0
ASV_50499,0,0,0,0,0
ASV_50500,0,0,0,0,0
ASV_50501,0,0,0,0,0
ASV_50502,0,0,0,0,0
ASV_50503,0,0,0,0,0
ASV_50505,0,0,0,0,0
ASV_50507,0,0,0,0,5
ASV_50508,0,0,0,0,0
ASV_50510,0,0,0,0,0
ASV_50511,0,0,0,0,0
ASV_50512,0,0,0,0,0
ASV_50513,12,0,0,6,7
ASV_50514,0,0,0,0,0
ASV_50516,0,0,0,0,0
ASV_50519,0,2,0,0,0
ASV_50520,0,0,0,0,0
ASV_50521,0,0,0,0,0
ASV_50522,0,0,0,0,0
ASV_50523,0,0,0,0,0
ASV_50525,0,0,0,0,0
ASV_50526,0,0,3,4,16
ASV_50527,0,0,0,0,0
ASV_50528,0,0,0,0,0
ASV_50530,0,0,0,0,0
ASV_50531,0,2,0,0,0
ASV_50532,0,0,0,0,0
ASV_50533,3,0,0,0,0
ASV_50534,5,0,0,0,0
ASV_50535,0,0,0,0,0
ASV_50537,0,0,0,0,0
ASV_50538,0,0,0,0,0
ASV_50540,0,7,0,0,0
ASV_50542,0,0,0,0,0
ASV_50543,0,0,0,0,0
ASV_50544,0,0,0,0,0
ASV_50545,7,0,0,9,0
ASV_50546,0,0,0,0,0
ASV_50547,0,0,0,0,0
ASV_50548,0,0,0,0,0
ASV_50549,0,0,0,0,0
ASV_50550,0,0,0,0,0
ASV_50551,0,0,11,7,0
ASV_50553,0,4,0,0,0
ASV_50554,0,0,0,0,0
ASV_50555,0,0,0,0,0
ASV_50556,0,0,0,0,0
ASV_50557,0,0,0,0,0
ASV_50559,0,0,0,0,0
ASV_50560,0,0,0,0,0
ASV_50561,0,0,0,0,0
ASV_50562,0,0,0,0,0
ASV_50564,0,0,0,0,0
ASV_50566,0,0,0,0,0
ASV_50567,0,0,3,0,0
ASV_50568,0,0,0,0,0
ASV_50570,0,0,0,0,0
ASV_50571,0,0,0,0,0
ASV_50574,0,0,0,0,0
ASV_50575,0,0,3,0,0
ASV_50576,0,0,0,0,6
ASV_50577,0,0,0,0,0
ASV_50578,0,0,0,0,0
ASV_50580,0,0,0,0,2
ASV_50581,0,0,0,0,0
ASV_50582,0,0,0,0,3
ASV_50583,0,0,0,0,0
ASV_50584,0,0,0,0,0
ASV_50585,0,0,0,0,3
ASV_50587,0,6,6,0,2
ASV_50588,0,0,0,0,0
ASV_50589,0,0,0,0,0
ASV_50590,0,0,0,0,0
ASV_50593,0,0,0,0,0
ASV_50594,0,0,0,0,0
ASV_50595,0,27,0,0,0
ASV_50596,0,0,0,0,0
ASV_50597,0,0,0,0,0
ASV_50598,0,0,0,0,0
ASV_50599,0,0,0,0,0
ASV_50600,0,0,0,0,0
ASV_50601,0,0,0,0,0
ASV_50603,0,0,0,0,0
ASV_50604,0,0,0,0,3
ASV_50605,0,0,0,0,0
ASV_50606,0,0,0,0,0
ASV_50607,0,0,0,0,0
ASV_50609,0,0,0,0,0
ASV_50610,0,0,0,0,0
ASV_50611,0,0,0,0,0
ASV_50612,0,0,0,0,0
ASV_50613,0,0,0,0,0
ASV_50614,0,0,0,0,0
ASV_50615,2,0,0,0,0
ASV_50616,0,0,0,0,0
ASV_50617,0,0,0,0,0
ASV_50618,0,0,0,0,0
ASV_50619,0,0,0,0,0
ASV_50620,0,0,0,0,0
ASV_50621,0,0,0,0,0
ASV_50623,0,0,0,0,0
ASV_50624,0,0,0,0,0
ASV_50627,0,0,0,0,0
ASV_50628,0,0,0,0,0
ASV_50629,0,0,0,0,0
ASV_50630,0,0,0,11,0
ASV_50631,0,0,0,0,0
ASV_50632,0,0,0,0,0
ASV_50633,0,0,0,0,0
ASV_50634,0,0,0,0,0
ASV_50635,0,0,0,0,0
ASV_50638,0,0,0,0,0
ASV_50640,0,0,0,0,0
ASV_50641,67,14,36,47,46
ASV_50642,0,0,0,0,0
ASV_50643,0,0,0,0,0
ASV_50644,0,0,0,0,0
ASV_50645,0,0,0,0,0
ASV_50646,0,0,0,0,0
ASV_50647,0,0,0,0,0
ASV_50649,0,0,0,0,0
ASV_50650,0,4,0,3,2
ASV_50651,0,0,0,0,0
ASV_50652,0,0,0,0,0
ASV_50653,2,0,0,0,0
ASV_50654,0,0,0,0,0
ASV_50656,0,0,0,0,0
ASV_50658,0,0,0,0,0
ASV_50659,0,0,0,0,0
ASV_50660,4,0,0,0,0
ASV_50661,0,0,0,0,0
ASV_50664,0,0,0,0,0
ASV_50665,0,0,0,0,3
ASV_50666,0,0,0,0,0
ASV_50667,0,0,0,0,0
ASV_50670,0,0,0,0,0
ASV_50672,0,0,0,8,0
ASV_50674,0,0,0,0,0
ASV_50675,0,0,0,0,0
ASV_50676,0,0,0,0,0
ASV_50677,0,0,0,0,0
ASV_50678,0,0,0,0,0
ASV_50681,12,0,4,14,0
ASV_50683,0,0,0,0,0
ASV_50684,0,0,0,0,0
ASV_50686,0,0,13,0,0
ASV_50688,0,0,0,0,0
ASV_50689,0,0,0,0,0
ASV_50690,0,0,0,0,0
ASV_50691,0,0,0,0,0
ASV_50692,0,0,0,0,0
ASV_50693,0,0,0,0,0
ASV_50695,0,0,0,0,0
ASV_50697,0,0,0,0,0
ASV_50698,0,0,0,0,0
ASV_50702,0,0,0,0,0
ASV_50704,0,2,0,0,0
ASV_50705,0,0,9,0,0
ASV_50707,0,0,0,0,0
ASV_50708,0,0,0,0,0
ASV_50710,0,0,0,0,0
ASV_50711,0,0,0,0,0
ASV_50713,31,21,17,55,21
ASV_50714,0,0,0,0,0
ASV_50717,0,0,0,0,0
ASV_50718,0,0,0,0,0
ASV_50720,0,0,0,0,0
ASV_50723,0,0,0,0,0
ASV_50724,0,0,0,0,0
ASV_50725,0,0,0,0,0
ASV_50726,0,0,0,0,0
ASV_50727,0,0,0,0,0
ASV_50729,0,0,0,0,0
ASV_50731,0,0,0,0,0
ASV_50732,0,0,0,0,0
ASV_50735,0,0,0,0,0
ASV_50736,0,0,0,0,3
ASV_50737,0,0,0,0,0
ASV_50738,0,0,0,0,0
ASV_50739,0,0,0,0,0
ASV_50741,0,0,0,0,0
ASV_50742,0,0,0,0,0
ASV_50744,0,0,0,0,0
ASV_50745,0,0,0,0,0
ASV_50747,0,0,0,0,0
ASV_50748,0,0,0,0,3
ASV_50751,0,0,0,0,0
ASV_50753,3,0,0,0,0
ASV_50754,0,0,0,0,0
ASV_50755,0,0,0,0,0
ASV_50757,0,0,0,0,0
ASV_50759,0,0,0,2,0
ASV_50760,0,0,0,0,0
ASV_50761,0,0,0,0,0
ASV_50762,0,0,0,0,0
ASV_50763,0,5,0,0,0
ASV_50764,0,0,0,0,0
ASV_50765,0,0,0,0,4
ASV_50766,0,6,0,0,0
ASV_50768,0,0,0,0,0
ASV_50771,0,0,2,0,0
ASV_50772,0,0,0,0,0
ASV_50773,0,0,0,0,0
ASV_50774,13,0,0,0,0
ASV_50775,0,0,0,0,0
ASV_50777,0,0,0,0,0
ASV_50778,0,0,0,2,0
ASV_50779,0,0,0,2,0
ASV_50780,0,0,0,0,0
ASV_50781,0,0,0,0,0
ASV_50782,0,0,0,0,0
ASV_50784,0,0,0,0,0
ASV_50785,0,0,0,0,0
ASV_50786,0,0,0,0,0
ASV_50787,0,0,0,0,0
ASV_50788,0,0,0,0,0
ASV_50790,0,3,0,0,0
ASV_50791,0,0,0,0,0
ASV_50792,0,0,0,0,0
ASV_50793,0,0,0,0,0
ASV_50794,0,0,0,0,0
ASV_50795,0,0,3,0,0
ASV_50796,0,0,0,0,0
ASV_50797,0,0,0,0,0
ASV_50798,0,0,0,0,0
ASV_50801,0,0,0,0,0
ASV_50803,0,0,0,0,0
ASV_50805,0,0,4,0,0
ASV_50806,0,12,19,6,4
ASV_50807,0,0,3,0,0
ASV_50808,0,0,0,3,0
ASV_50809,321,97,57,134,178
ASV_50812,0,0,0,0,3
ASV_50814,1,3,0,0,0
ASV_50816,0,0,0,0,0
ASV_50818,0,0,0,0,0
ASV_50819,0,3,0,0,0
ASV_50820,0,0,0,0,2
ASV_50822,0,0,0,0,0
ASV_50823,0,0,0,0,0
ASV_50825,0,0,0,0,0
ASV_50826,0,0,0,0,0
ASV_50827,0,0,0,0,0
ASV_50828,0,0,0,0,0
ASV_50829,0,0,0,0,0
ASV_50830,0,0,0,0,0
ASV_50831,0,0,0,0,0
ASV_50832,0,0,0,0,0
ASV_50834,0,0,0,0,0
ASV_50835,0,0,0,0,0
ASV_50838,0,0,0,0,0
ASV_50839,0,0,0,0,0
ASV_50840,0,0,0,0,0
ASV_50841,0,13,0,0,0
ASV_50842,0,0,0,0,0
ASV_50843,0,0,0,1,0
ASV_50844,0,0,0,0,0
ASV_50845,0,0,0,0,0
ASV_50846,0,0,0,0,0
ASV_50847,0,0,0,0,0
ASV_50848,0,0,0,0,0
ASV_50850,0,2,0,0,0
ASV_50851,0,13,0,0,0
ASV_50853,0,0,0,0,0
ASV_50854,0,0,0,0,0
ASV_50855,0,0,3,4,0
ASV_50856,0,0,16,0,10
ASV_50857,0,0,0,0,0
ASV_50858,0,0,0,0,0
ASV_50859,0,0,0,0,0
ASV_50861,0,3,0,0,1
ASV_50862,0,0,0,0,11
ASV_50864,0,0,0,0,0
ASV_50868,3,0,0,0,0
ASV_50869,0,0,0,0,0
ASV_50870,0,6,0,0,0
ASV_50871,0,0,0,0,0
ASV_50873,0,0,0,0,0
ASV_50874,0,0,0,0,0
ASV_50875,0,0,0,0,0
ASV_50877,0,0,0,0,0
ASV_50878,0,0,0,0,0
ASV_50879,0,0,0,0,0
ASV_50880,0,0,0,0,0
ASV_50881,0,0,0,0,0
ASV_50884,0,0,0,0,0
ASV_50887,0,0,3,0,0
ASV_50890,0,0,0,0,0
ASV_50892,0,0,0,0,0
ASV_50895,0,0,0,0,0
ASV_50896,10,0,6,0,0
ASV_50897,0,0,0,0,0
ASV_50898,0,1,3,0,0
ASV_50899,0,0,0,0,0
ASV_50902,0,0,0,0,0
ASV_50903,0,0,0,0,0
ASV_50904,0,0,0,0,0
ASV_50905,58,131,109,144,65
ASV_50906,0,0,0,0,0
ASV_50907,0,0,0,0,0
ASV_50908,0,0,0,0,0
ASV_50909,0,0,0,0,8
ASV_50910,0,0,0,0,0
ASV_50911,0,0,0,0,0
ASV_50912,0,0,2,0,0
ASV_50913,0,0,0,0,0
ASV_50914,0,0,0,0,0
ASV_50916,0,0,0,0,0
ASV_50917,0,0,0,0,0
ASV_50918,0,0,0,0,0
ASV_50919,0,0,0,0,0
ASV_50922,0,0,0,0,0
ASV_50923,0,0,0,0,0
ASV_50924,0,0,0,0,0
ASV_50926,0,0,0,0,0
ASV_50928,0,0,0,0,0
ASV_50929,0,0,3,0,0
ASV_50930,0,0,0,0,0
ASV_50931,0,0,0,0,0
ASV_50932,0,0,0,0,0
ASV_50933,0,0,0,0,0
ASV_50934,0,0,0,0,0
ASV_50936,0,0,0,0,0
ASV_50937,0,0,0,0,0
ASV_50938,66,0,37,86,45
ASV_50939,0,0,0,0,0
ASV_50940,0,0,4,0,0
ASV_50942,0,0,0,0,0
ASV_50943,0,0,0,0,0
ASV_50945,0,0,0,0,0
ASV_50947,0,0,0,0,0
ASV_50948,0,0,0,0,0
ASV_50951,0,0,0,0,0
ASV_50953,0,0,0,0,3
ASV_50954,0,0,0,0,0
ASV_50955,0,0,0,0,0
ASV_50956,2,0,0,0,0
ASV_50958,2,0,0,0,0
ASV_50959,0,0,0,0,0
ASV_50960,0,0,0,0,0
ASV_50961,0,0,0,0,0
ASV_50962,0,0,0,0,0
ASV_50963,0,0,0,0,0
ASV_50964,0,0,0,0,0
ASV_50965,85,0,0,0,0
ASV_50966,4,0,0,0,0
ASV_50967,0,0,0,0,0
ASV_50968,0,0,0,0,0
ASV_50969,0,0,0,0,0
ASV_50970,0,0,3,0,0
ASV_50971,0,0,6,0,0
ASV_50972,0,0,0,0,0
ASV_50975,0,0,0,0,0
ASV_50976,0,0,0,0,0
ASV_50978,0,0,0,0,0
ASV_50979,0,0,0,0,0
ASV_50980,0,0,0,0,0
ASV_50981,0,0,0,0,0
ASV_50982,0,0,0,0,0
ASV_50986,0,0,0,0,0
ASV_50987,0,0,0,0,0
ASV_50988,0,0,0,0,0
ASV_50989,0,17,0,0,0
ASV_50990,0,0,0,0,0
ASV_50993,0,0,0,0,0
ASV_50994,3,0,0,0,0
ASV_50995,0,0,0,0,0
ASV_50996,0,0,0,0,0
ASV_50997,0,0,0,0,0
ASV_50999,0,0,0,0,0
ASV_51000,0,0,0,0,0
ASV_51001,0,0,0,0,0
ASV_51004,0,0,0,0,0
ASV_51005,0,0,2,0,0
ASV_51006,0,0,0,0,0
ASV_51007,0,15,0,0,0
ASV_51008,0,0,0,2,0
ASV_51009,0,0,0,0,0
ASV_51010,0,0,0,0,0
ASV_51012,0,0,0,0,0
ASV_51013,0,0,0,0,2
ASV_51014,0,0,0,0,0
ASV_51015,0,0,0,0,0
ASV_51016,6,0,0,0,12
ASV_51017,0,0,0,0,0
ASV_51018,0,0,0,0,0
ASV_51021,0,0,0,0,0
ASV_51022,0,0,4,0,0
ASV_51023,0,0,0,0,0
ASV_51025,0,0,0,0,0
ASV_51027,0,0,0,0,0
ASV_51028,0,0,0,0,0
ASV_51029,0,0,0,0,0
ASV_51031,0,0,0,0,2
ASV_51032,0,0,0,4,0
ASV_51033,0,0,0,0,0
ASV_51034,0,0,0,0,0
ASV_51035,0,0,0,0,0
ASV_51036,65,39,113,46,80
ASV_51037,0,0,0,0,5
ASV_51038,0,0,0,0,0
ASV_51039,4,0,0,0,0
ASV_51040,0,29,6,7,0
ASV_51042,0,0,0,0,0
ASV_51043,0,0,0,0,0
ASV_51044,0,3,0,0,0
ASV_51045,0,0,0,0,0
ASV_51048,0,2,0,0,0
ASV_51049,0,0,1,0,0
ASV_51050,0,0,0,0,0
ASV_51051,0,0,0,0,0
ASV_51053,0,0,0,0,0
ASV_51054,0,0,0,0,0
ASV_51055,9,0,0,0,0
ASV_51057,0,0,0,3,0
ASV_51058,0,0,0,0,0
ASV_51059,0,12,0,0,0
ASV_51061,0,0,0,0,0
ASV_51062,0,0,0,0,0
ASV_51063,0,0,0,0,0
ASV_51064,0,0,0,0,0
ASV_51065,0,0,0,0,0
ASV_51066,0,0,0,0,0
ASV_51067,0,0,0,0,0
ASV_51068,0,0,0,0,0
ASV_51069,0,0,0,0,0
ASV_51070,0,0,0,0,0
ASV_51071,0,0,4,0,0
ASV_51072,0,0,0,0,0
ASV_51073,3,0,0,0,0
ASV_51074,0,0,0,0,0
ASV_51075,0,0,0,0,0
ASV_51076,13,0,6,0,0
ASV_51077,0,0,0,0,0
ASV_51078,0,0,0,0,0
ASV_51079,0,0,0,0,0
ASV_51080,0,0,0,0,0
ASV_51082,0,0,0,0,0
ASV_51084,0,0,0,0,0
ASV_51085,0,0,0,0,0
ASV_51086,0,0,0,0,0
ASV_51088,0,0,0,0,0
ASV_51089,0,0,0,0,0
ASV_51090,0,0,0,0,0
ASV_51091,0,0,0,0,0
ASV_51093,0,0,0,0,0
ASV_51094,0,0,4,0,0
ASV_51095,0,0,0,7,0
ASV_51096,0,0,0,0,0
ASV_51097,0,0,0,0,0
ASV_51098,0,0,0,0,0
ASV_51099,0,0,0,0,0
ASV_51101,0,0,0,0,0
ASV_51103,0,0,0,11,0
ASV_51104,0,13,0,12,0
ASV_51105,0,0,0,0,0
ASV_51106,0,0,0,0,0
ASV_51109,0,0,0,0,0
ASV_51110,0,0,0,0,0
ASV_51112,0,0,0,1,0
ASV_51113,0,0,0,0,0
ASV_51115,19,0,0,27,0
ASV_51118,0,0,0,0,0
ASV_51121,0,0,0,0,0
ASV_51123,0,0,0,0,0
ASV_51124,0,0,0,0,0
ASV_51125,0,0,0,7,0
ASV_51127,0,0,0,0,0
ASV_51128,0,0,0,0,0
ASV_51130,0,4,0,0,0
ASV_51131,0,0,0,0,0
ASV_51133,2,0,0,0,0
ASV_51134,0,0,0,0,0
ASV_51137,0,0,0,0,0
ASV_51138,0,0,0,0,0
ASV_51139,0,0,0,0,0
ASV_51140,0,0,0,4,0
ASV_51142,0,0,0,0,0
ASV_51143,0,0,0,0,0
ASV_51144,0,0,0,0,0
ASV_51145,0,0,0,0,0
ASV_51146,0,0,0,0,0
ASV_51147,0,0,0,0,0
ASV_51148,0,0,0,0,0
ASV_51149,0,0,0,0,0
ASV_51150,0,0,0,0,0
ASV_51152,0,0,0,0,0
ASV_51154,0,0,0,0,0
ASV_51155,10,0,0,17,0
ASV_51156,0,0,0,0,0
ASV_51158,0,0,0,0,0
ASV_51159,0,0,0,0,0
ASV_51160,0,0,0,0,0
ASV_51161,0,0,0,0,0
ASV_51162,0,0,0,0,0
ASV_51163,0,0,0,0,0
ASV_51164,0,0,0,0,0
ASV_51165,0,0,0,0,0
ASV_51166,7,0,0,10,0
ASV_51167,0,0,0,0,0
ASV_51168,0,0,45,0,0
ASV_51169,0,0,0,0,0
ASV_51171,0,0,0,0,0
ASV_51172,0,18,0,13,0
ASV_51174,0,0,0,0,0
ASV_51175,0,2,4,0,0
ASV_51176,0,0,0,0,0
ASV_51177,0,0,0,0,0
ASV_51178,0,0,0,0,0
ASV_51179,0,0,0,0,0
ASV_51181,0,0,0,0,0
ASV_51182,0,0,0,0,0
ASV_51183,0,0,0,0,0
ASV_51184,0,0,0,0,0
ASV_51185,0,0,0,0,0
ASV_51186,0,0,0,0,0
ASV_51187,0,0,0,3,0
ASV_51188,0,0,0,0,0
ASV_51189,0,0,0,0,0
ASV_51190,0,0,0,0,0
ASV_51191,0,0,0,0,0
ASV_51192,21,0,0,0,0
ASV_51195,0,0,0,0,5
ASV_51196,0,2,0,0,0
ASV_51197,0,0,0,0,0
ASV_51198,0,0,0,0,0
ASV_51199,0,0,0,0,0
ASV_51200,0,0,0,0,0
ASV_51201,0,17,0,5,0
ASV_51203,0,0,0,0,0
ASV_51204,0,0,0,0,0
ASV_51205,0,0,0,0,0
ASV_51206,0,0,0,0,0
ASV_51209,0,0,0,0,0
ASV_51210,8,0,0,0,0
ASV_51211,47,18,0,28,37
ASV_51213,0,0,0,0,0
ASV_51214,0,0,0,0,0
ASV_51215,0,0,0,0,34
ASV_51216,0,0,0,0,0
ASV_51218,0,0,0,0,0
ASV_51219,0,0,0,0,0
ASV_51223,34,0,8,14,0
ASV_51224,0,0,0,0,0
ASV_51225,0,0,0,0,0
ASV_51226,0,4,0,0,0
ASV_51227,0,0,0,0,0
ASV_51228,0,0,0,0,0
ASV_51230,0,0,0,0,0
ASV_51231,0,0,0,0,2
ASV_51233,0,0,0,0,0
ASV_51235,0,0,0,0,0
ASV_51236,0,0,0,0,0
ASV_51237,17,0,0,0,13
ASV_51238,0,0,0,0,0
ASV_51239,0,0,0,3,0
ASV_51241,0,2,0,0,0
ASV_51242,0,0,0,0,0
ASV_51243,0,0,0,0,0
ASV_51244,0,0,0,0,0
ASV_51246,0,0,0,0,0
ASV_51250,0,0,0,0,0
ASV_51251,0,0,0,0,0
ASV_51252,0,0,0,0,0
ASV_51253,0,0,0,6,7
ASV_51254,0,0,0,0,0
ASV_51255,10,0,0,0,0
ASV_51256,0,0,0,0,0
ASV_51258,2,0,0,0,0
ASV_51260,0,0,0,0,0
ASV_51261,0,0,0,0,0
ASV_51263,0,0,0,0,15
ASV_51264,0,0,0,0,0
ASV_51266,0,0,0,0,0
ASV_51267,0,0,0,0,0
ASV_51268,0,0,0,0,0
ASV_51271,0,0,0,0,0
ASV_51272,0,0,0,0,0
ASV_51273,0,0,0,0,0
ASV_51274,0,0,0,0,0
ASV_51275,4,0,0,0,0
ASV_51276,0,0,0,0,0
ASV_51278,0,0,0,0,0
ASV_51279,0,0,0,0,0
ASV_51280,0,0,0,0,0
ASV_51281,0,0,0,0,4
ASV_51282,0,0,0,0,0
ASV_51283,0,6,33,6,12
ASV_51284,55,46,34,57,30
ASV_51285,0,0,0,0,0
ASV_51287,0,0,0,0,0
ASV_51288,0,0,0,0,0
ASV_51289,0,0,0,0,0
ASV_51290,0,0,0,3,0
ASV_51292,1,0,0,10,1
ASV_51293,0,0,0,0,0
ASV_51294,0,0,0,0,0
ASV_51295,0,0,0,0,0
ASV_51296,0,3,0,0,0
ASV_51297,0,0,0,0,0
ASV_51298,0,0,0,0,0
ASV_51299,0,0,0,0,0
ASV_51301,0,0,0,0,3
ASV_51303,0,0,0,0,0
ASV_51306,0,0,0,0,0
ASV_51307,0,0,0,0,0
ASV_51308,0,0,0,0,0
ASV_51311,0,0,0,0,0
ASV_51312,0,0,0,0,0
ASV_51313,0,0,0,0,0
ASV_51316,0,0,0,0,0
ASV_51317,0,0,0,3,0
ASV_51319,46,0,22,0,31
ASV_51320,0,0,0,0,0
ASV_51321,0,0,0,0,0
ASV_51323,0,0,0,0,0
ASV_51325,0,0,0,0,0
ASV_51326,0,0,0,0,0
ASV_51327,0,5,0,0,0
ASV_51328,0,0,0,0,0
ASV_51329,0,0,0,0,0
ASV_51331,0,0,0,0,0
ASV_51332,0,20,0,0,0
ASV_51333,0,17,0,0,0
ASV_51334,11,0,0,0,0
ASV_51337,0,9,0,0,0
ASV_51338,0,0,0,0,0
ASV_51339,0,0,0,0,0
ASV_51340,0,0,0,0,0
ASV_51341,0,0,0,0,0
ASV_51343,0,2,0,0,1
ASV_51344,0,0,0,0,0
ASV_51345,0,0,0,2,0
ASV_51346,0,0,0,0,0
ASV_51347,0,0,9,0,0
ASV_51348,0,0,0,0,0
ASV_51349,0,0,0,0,19
ASV_51350,3,0,0,0,0
ASV_51352,0,0,4,3,0
ASV_51355,0,0,0,0,0
ASV_51356,0,0,0,0,0
ASV_51357,0,0,0,0,0
ASV_51358,0,0,0,0,0
ASV_51362,0,0,0,0,0
ASV_51363,0,0,0,0,0
ASV_51365,0,0,0,0,3
ASV_51367,0,0,0,0,0
ASV_51368,0,0,0,0,0
ASV_51369,0,0,0,0,0
ASV_51370,0,0,0,0,0
ASV_51371,0,0,0,0,0
ASV_51373,0,0,2,0,0
ASV_51374,0,0,0,0,0
ASV_51376,0,0,0,0,0
ASV_51378,0,0,0,0,3
ASV_51379,0,0,0,0,0
ASV_51380,0,0,0,0,0
ASV_51381,0,0,0,0,0
ASV_51382,0,0,0,0,0
ASV_51383,0,0,0,3,0
ASV_51385,0,0,44,0,0
ASV_51387,0,0,0,0,0
ASV_51388,0,0,0,0,0
ASV_51391,0,0,0,0,0
ASV_51393,0,0,0,0,0
ASV_51396,0,0,0,0,0
ASV_51397,0,0,0,0,0
ASV_51400,0,0,0,0,0
ASV_51402,0,0,0,0,0
ASV_51404,0,0,0,0,0
ASV_51405,0,0,0,0,0
ASV_51407,0,0,0,5,0
ASV_51408,0,0,0,0,0
ASV_51410,0,0,0,0,0
ASV_51411,10,0,0,0,0
ASV_51412,2,0,0,0,0
ASV_51414,0,0,0,0,7
ASV_51418,2,0,0,0,0
ASV_51419,0,0,0,0,0
ASV_51420,0,0,0,0,0
ASV_51422,0,0,0,0,0
ASV_51423,0,0,0,0,0
ASV_51424,0,0,0,0,0
ASV_51425,0,0,0,0,0
ASV_51426,0,0,0,3,0
ASV_51428,56,13,24,18,24
ASV_51429,0,0,0,0,0
ASV_51430,0,0,0,0,2
ASV_51431,0,0,0,0,0
ASV_51432,0,0,0,0,0
ASV_51433,0,0,0,0,0
ASV_51435,0,0,0,0,0
ASV_51437,0,0,0,0,0
ASV_51438,0,0,0,0,0
ASV_51439,2,0,0,0,0
ASV_51441,5,0,0,0,0
ASV_51442,0,0,0,0,0
ASV_51443,0,0,0,0,0
ASV_51444,0,0,0,0,2
ASV_51448,0,0,0,0,0
ASV_51451,0,0,0,0,0
ASV_51453,0,0,0,0,0
ASV_51454,0,0,0,0,0
ASV_51455,3,0,0,0,0
ASV_51457,0,0,0,0,0
ASV_51458,0,0,0,0,0
ASV_51461,0,0,0,0,0
ASV_51464,0,0,0,0,0
ASV_51465,0,0,0,0,0
ASV_51467,0,0,0,0,0
ASV_51469,0,0,0,0,0
ASV_51471,0,0,0,0,0
ASV_51472,0,0,0,0,0
ASV_51473,0,0,0,0,0
ASV_51474,0,0,0,0,0
ASV_51475,0,0,8,0,0
ASV_51477,0,0,0,0,0
ASV_51480,7,0,0,0,0
ASV_51481,0,0,0,0,0
ASV_51482,0,0,0,0,9
ASV_51484,0,0,0,0,0
ASV_51485,0,2,0,0,0
ASV_51486,0,0,0,0,0
ASV_51487,0,0,0,2,0
ASV_51488,0,0,0,0,0
ASV_51489,0,0,0,3,0
ASV_51491,0,0,0,0,0
ASV_51492,0,0,0,0,0
ASV_51493,0,0,0,0,0
ASV_51494,0,0,0,0,4
ASV_51495,2,0,0,0,0
ASV_51496,0,0,0,0,0
ASV_51497,0,0,0,0,0
ASV_51499,0,0,0,0,0
ASV_51500,0,0,0,0,0
ASV_51503,0,0,0,0,0
ASV_51504,4,0,0,0,0
ASV_51506,0,21,9,0,0
ASV_51508,0,0,0,0,0
ASV_51509,0,0,0,0,0
ASV_51510,2,0,0,0,0
ASV_51511,0,0,0,0,0
ASV_51512,0,0,22,0,0
ASV_51513,0,0,0,0,0
ASV_51514,0,0,0,0,0
ASV_51515,0,0,0,0,0
ASV_51516,0,3,0,0,0
ASV_51518,0,0,0,0,0
ASV_51519,54,51,74,89,28
ASV_51520,0,0,0,0,0
ASV_51521,0,0,3,0,0
ASV_51523,0,0,0,0,0
ASV_51524,0,0,0,0,0
ASV_51525,0,0,0,0,0
ASV_51529,0,0,0,0,0
ASV_51530,0,0,0,0,0
ASV_51531,0,0,2,0,0
ASV_51532,0,0,0,0,0
ASV_51533,0,0,0,0,0
ASV_51534,0,3,0,0,0
ASV_51536,0,0,0,0,0
ASV_51537,0,0,0,0,0
ASV_51539,0,0,0,0,0
ASV_51540,0,0,0,0,0
ASV_51541,0,14,0,23,0
ASV_51542,0,0,0,0,0
ASV_51543,0,0,0,3,0
ASV_51544,0,3,0,0,0
ASV_51545,0,0,0,0,0
ASV_51548,0,0,0,0,0
ASV_51549,0,0,0,0,0
ASV_51550,0,0,0,0,0
ASV_51551,0,0,0,2,0
ASV_51553,0,0,0,0,0
ASV_51555,0,0,0,0,0
ASV_51556,0,0,0,0,0
ASV_51557,0,0,0,0,0
ASV_51558,0,0,0,0,0
ASV_51559,0,3,0,0,0
ASV_51561,0,0,0,0,0
ASV_51565,0,0,0,0,0
ASV_51566,0,0,0,0,0
ASV_51567,0,0,0,0,0
ASV_51568,0,0,0,0,0
ASV_51569,0,0,0,0,0
ASV_51570,0,0,0,0,0
ASV_51571,0,0,0,0,0
ASV_51572,0,0,0,0,0
ASV_51573,0,0,0,0,0
ASV_51574,0,0,0,6,0
ASV_51576,0,0,0,0,0
ASV_51577,0,0,0,0,0
ASV_51578,0,0,0,0,0
ASV_51579,0,0,0,0,0
ASV_51580,0,0,0,0,0
ASV_51581,0,16,0,0,0
ASV_51582,0,0,0,0,0
